AppID,Name,Release date,Estimated owners,Required age,Price,DLC count,Supported languages,Windows,Mac,Linux,Positive,Negative,Achievements,Recommendations,Average playtime forever,Median playtime forever,Categories,Genres,Tags,Developer,Publisher
2367780,Mystery Solitaire. Grimm's Tales 9,2023-08-22,0 - 20000,0,0.74,0,"['English', 'French', 'German', 'Russian']",True,False,False,1,0,0,0,0,0,Single-player,Casual,"['Casual', 'Board Game', 'Puzzle']",Melon Games,8floor
723130,Railgunners,2023-09-25,0 - 20000,0,2.99,0,"['English', 'French', 'Portuguese - Brazil']",True,False,False,28,5,19,0,0,0,"Single-player,Steam Achievements,Full controller support","Action,Indie,Early Access","['Action', 'Indie', ""Shoot 'Em Up""]","Expresso Studios,Heavy Sheep",Expresso Studios
2600500,BLACK RUNES,2023-09-28,0 - 20000,0,4.99,0,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Portugal', 'Russian']",True,False,False,1,1,0,0,0,0,Single-player,"Action,Adventure,Indie","['Hidden Object', 'Action', 'Puzzle']",Andrei Uvarov,SchizoID Game
2523640,Echoes of Karma,2023-08-07,0 - 20000,0,4.99,0,['English'],True,False,False,4,0,0,0,0,0,"Single-player,Partial Controller Support","Action,Indie,RPG,Strategy,Early Access","['RPG', 'Strategy RPG', 'Turn-Based Strategy']",Team EOK,Team EOK
2546150,Entities,2023-10-29,50000 - 100000,0,14.99,0,['English'],True,False,False,29,19,14,0,0,0,"Single-player,Multi-player,Co-op,Online Co-op,LAN Co-op,Partial Controller Support","Action,Indie,Simulation,Early Access","['Early Access', 'Action', 'Simulation']",EY-Studio,EY-Studio
949230,Cities: Skylines II,2023-10-24,1000000 - 2000000,0,49.99,0,"['English', 'French', 'Italian', 'German', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Portuguese - Brazil', 'Traditional Chinese', 'Spanish - Spain']",True,False,False,23875,15425,38,28692,1353,878,"Single-player,Steam Achievements,Full controller support,Steam Cloud",Simulation,"['Simulation', 'City Builder', 'Building']",Colossal Order Ltd.,Paradox Interactive
2529830,Pixel Colony,2023-10-17,0 - 20000,0,3.99,0,"['English', 'Korean', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']",True,False,False,9,0,16,0,0,0,"Single-player,Steam Achievements,Steam Cloud","Casual,Indie,Simulation,Strategy","['Casual', 'Simulation', 'Strategy']",Wolfgang,Wolfgang
2512280,Spectral Trail,2023-10-07,0 - 20000,0,0.99,0,['English'],True,False,False,4,0,0,0,0,0,Single-player,"Action,Adventure,Indie","['FPS', '2.5D', 'Old School']",LGV,LGV
2413940,Liberation,2023-09-21,0 - 20000,0,14.99,0,['English'],True,True,True,1,0,0,0,0,0,"Single-player,Full controller support","Action,Adventure","['Adventure', 'Space Sim', 'Retro']",Classyk Games,Classyk Games
2574550,Culinary Survivors,2023-09-26,0 - 20000,0,4.99,0,['English'],True,False,False,3,0,14,0,0,0,"Single-player,Steam Achievements","Action,Casual,Indie","['Action Roguelike', 'Action', 'Bullet Hell']",RedZyrro,RedZyrro
2635120,Birch Simulator,2023-11-02,0 - 20000,0,0.99,0,"['English', 'Russian']",True,False,False,9,0,0,0,0,0,Single-player,"Action,Adventure,Casual,Indie,RPG,Simulation","['Simulation', 'Nature', 'Casual']",Performance Artist,Performance Artist
2657230,Red Head - To The Rescue,2023-11-14,0 - 20000,0,1.99,0,"['English', 'Portuguese - Brazil']",True,False,False,4,0,37,0,0,0,"Single-player,Steam Achievements,Full controller support","Action,Adventure,Indie","['2D Platformer', 'Pixel Graphics', 'Platformer']",Old But Gold,Old But Gold
2525170,Mystical Riddles: Ship From Beyond Collector's Edition,2023-08-16,0 - 20000,0,9.99,1,"['English', 'French', 'German', 'Russian']",True,False,False,1,0,0,0,0,0,Single-player,"Adventure,Casual","['Choose Your Own Adventure', 'Hidden Object', 'Interactive Fiction']",Do Games Limited,Do Games Limited
2430510,Pyramid Curse,2023-09-20,0 - 20000,0,2.99,0,['English'],True,False,False,31,2,1,0,0,0,"Single-player,Steam Achievements","Adventure,Casual,Indie","['Horror', 'Atmospheric', ""1990's""]",SpoocleMacBoogle,SpoocleMacBoogle
2608300,Sonny The Mad Man: Casual Arcade Shooter,2023-10-12,0 - 20000,0,2.99,0,"['English', 'German', 'Spanish - Spain', 'Arabic', 'Korean', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Simplified Chinese', 'Hindi']",True,False,False,0,1,0,0,0,0,Single-player,"Action,Adventure,RPG,Simulation","['Casual', 'Shooter', 'Third-Person Shooter']",The Lonely Developer,HapGames
2634610,Sacabambaspis Chronicle,2023-11-02,0 - 20000,0,2.99,0,"['English', 'Japanese']",True,False,False,20,3,26,0,0,0,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud","Action,Adventure,Casual,Indie,RPG","['Exploration', 'Collectathon', 'PvE']",KIMIDORI SOFT,KIMIDORI SOFT
2607470,Little Splash,2023-10-06,0 - 20000,0,2.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Traditional Chinese', 'Turkish', 'Ukrainian']",True,False,False,1,0,7,0,0,0,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Adventure,Casual,Indie","['Colorful', 'Minimalist', 'Precision Platformer']",Vutune,Vutune
2511760,Nothorian RPG,2023-08-18,0 - 20000,0,7.99,0,['Spanish - Spain'],True,False,False,2,1,0,0,0,0,Single-player,"Action,Indie,RPG,Early Access","['MMORPG', 'Action', 'RPG']",Raghnar,Rapshody Games
2654420,求婚失败了，我还不知道她的名字,2023-11-09,0 - 20000,0,4.99,0,['Simplified Chinese'],True,False,False,4,0,1,0,0,0,"Single-player,Steam Achievements","Adventure,Casual,Indie,RPG","['Adventure', 'Visual Novel', 'Dating Sim']",磷光工作室,磷光工作室
2647780,BAR OLD PAL VR : PROLOGUE,2023-11-20,0 - 20000,0,1.99,0,"['English', 'Korean']",True,False,False,4,0,0,0,0,0,"Single-player,VR Only","Indie,Simulation","['Simulation', '3D', 'First-Person']","Hyun Jun Kim,Jun Hyun Baek,Yoon Gi Jang",BarSim
2564770,We'reWolves,2023-10-31,20000 - 50000,0,9.99,0,['English'],True,False,False,2,1,26,0,0,0,"Single-player,Steam Achievements,Stats","Action,Indie,Early Access","['Early Access', 'Action Roguelike', 'Action']",SnowBlown Studios,SnowBlown Studios
2571140,Escape Z,2023-11-06,50000 - 100000,0,4.99,0,"['English', 'Italian', 'Russian', 'German']",True,False,False,4,0,0,0,0,0,"Multi-player,Co-op,Online Co-op,LAN Co-op,Partial Controller Support","Action,Adventure,Indie,Early Access","['Third-Person Shooter', 'Zombies', 'PvE']",Matt Games,Matt Games
1306970,Diluvian Ultra,2023-09-28,0 - 20000,0,9.99,0,"['English', 'Russian', 'Simplified Chinese']",True,False,False,69,5,24,0,96,96,"Single-player,Partial Controller Support,Steam Cloud","Action,Indie","['FPS', 'Exploration', 'Tutorial']",Cresthelm Studios,Fulqrum Publishing
2633170,Front Office Football Nine,2023-10-31,0 - 20000,0,34.99,0,['English'],True,False,False,44,12,60,0,0,0,"Single-player,Steam Achievements","Indie,Simulation,Sports","['Sports', 'Simulation', 'Football (American)']",Solecismic Software,Solecismic Software
2627500,I commissioned some frogs 2,2023-10-27,0 - 20000,0,3.99,0,['English'],True,False,False,3,0,16,0,0,0,"Single-player,Steam Achievements","Casual,Indie","['Hidden Object', 'Family Friendly', 'Relaxing']",Follow The Fun,Follow The Fun
2668270,Alone and Dangerous,2023-11-10,0 - 20000,0,64.99,0,['English'],True,False,False,10,0,0,0,0,0,Single-player,"Casual,Indie","['Arena Shooter', 'Third-Person Shooter', 'Casual']",SoleOnBoard Studio,SoleOnBoard Studio
2584450,少女与机甲/Girls And Robots,2023-09-30,0 - 20000,0,6.99,0,"['Simplified Chinese', 'English']",True,False,False,0,1,20,0,0,0,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Indie,RPG,Early Access","['RPG', 'Female Protagonist', 'Sci-fi']",1ming益铭,1ming益铭
1603180,Mining Mechs,2023-10-27,20000 - 50000,0,2.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Indonesian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Vietnamese']",True,False,False,455,22,76,449,0,0,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud","Adventure,Casual,Indie","['Co-op', 'Online Co-Op', 'Multiplayer']",Delayed Victory,Delayed Victory
2472790,Truth,2023-08-27,0 - 20000,0,12.99,0,['English'],True,False,False,7,5,0,0,0,0,Single-player,Indie,"['Casual', 'Simulation', 'Video Production']",FMV Interactive,FMV Interactive
1669320,Trash Panda,2023-11-15,0 - 20000,0,9.99,0,['English'],True,False,False,12,0,20,0,0,0,"Single-player,Steam Achievements,Full controller support","Casual,Indie,Simulation","['Atmospheric', 'Exploration', 'Physics']",Jason Leaver,JLeaver Presentations
2549550,Porusz Umysł PLUS,2023-10-17,0 - 20000,0,14.99,0,['Polish'],True,False,False,0,1,0,0,0,0,Single-player,Casual,"['Casual', 'Education', 'Family Friendly']",LK Avalon,LK Avalon
2547400,The Spectral Web: Hitodama,2023-11-10,0 - 20000,0,2.99,1,['English'],True,False,True,20,0,43,0,0,0,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Action,Adventure,Indie","['Action-Adventure', 'Action', 'Top-Down']",Aevin Abstract,Aevin Abstract
1123970,The Adventures of Bruce Flea,2023-08-11,0 - 20000,0,9.99,0,['English'],True,False,False,1,0,0,0,0,0,"Single-player,Full controller support","Action,Indie,Sports","['Action', 'Indie', 'Adventure']","Hyperculture Studios,Backalleytoonzllc",Backalleytoonz llc
2380720,Sqube Darkness,2023-09-04,0 - 20000,0,1.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Korean', 'Polish', 'Hungarian', 'Portuguese - Portugal', 'Russian', 'Turkish', 'Vietnamese', 'Czech', 'Indonesian', 'Malay', 'Arabic', 'Thai']",True,True,False,9,0,24,0,0,0,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Steam Leaderboards","Action,Casual,Indie,Racing,Free to Play","['Racing', 'Runner', 'Precision Platformer']",RH POSITIVE,RH POSITIVE
2007710,Betrix,2023-09-29,0 - 20000,0,2.99,0,"['English', 'Simplified Chinese']",True,False,False,97,16,15,0,0,0,"Single-player,Steam Achievements,Steam Workshop,Steam Workshop,Partial Controller Support,Stats,Steam Leaderboards,Includes level editor","Casual,Indie","['Casual', 'Rhythm', 'Puzzle']",NJ No.1,NJ No.1
1402110,Eternights,2023-09-11,20000 - 50000,0,20.09,2,"['English', 'French', 'Italian', 'German', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil', 'Spanish - Latin America']",True,False,False,1363,169,26,1404,114,114,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Casual,Indie,RPG","['Anime', 'Dating Sim', 'Hack and Slash']",Studio Sai,Studio Sai
2557080,Kitten Tales,2023-08-30,0 - 20000,0,9.99,0,"['English', 'German', 'Spanish - Spain', 'French', 'Italian', 'Simplified Chinese', 'Japanese']",True,False,False,0,1,8,0,0,0,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Partial Controller Support","Adventure,Indie,Racing","['Adventure', 'Cats', 'Puzzle']",Doky,Doky
2667000,Redrum Hotel,2023-11-27,0 - 20000,0,1.99,0,['English'],True,False,False,3,0,0,0,0,0,Single-player,Adventure,"['Adventure', 'Horror', 'First-Person']",MetalMana Games Ltd.,MetalMana Games Ltd.
2684420,BALL PIT KING 3D,2023-11-24,20000 - 50000,0,1.99,0,['English'],True,False,False,4,0,4,0,0,0,"Single-player,Steam Achievements,Full controller support","Casual,Indie","['Casual', 'Arcade', 'Puzzle']",Gembel Games,Carben Games
2521450,Pteranodon,2023-08-20,0 - 20000,0,4.99,0,['English'],True,False,False,4,1,7,0,0,0,"Single-player,Steam Achievements,Steam Leaderboards","Action,Indie","['Dinosaurs', 'FPS', 'Action']",Jonathan Moye,Jonathan Moye
2484340,Jolly Putt - Mini Golf & Arcade,2023-10-17,0 - 20000,0,9.99,0,['English'],True,False,False,4,0,16,0,0,0,"Single-player,Steam Achievements,Steam Cloud","Simulation,Strategy","['Simulation', 'Strategy', 'Building']",Tim Rachor,Tim Rachor
1941290,Project: Artificial Legacy Saga,2023-09-15,0 - 20000,0,4.99,0,['English'],True,True,False,1,0,13,0,0,0,"Single-player,Steam Achievements,Partial Controller Support","Action,Adventure,Indie,Early Access","['Early Access', 'Action-Adventure', '2D Platformer']",Medaverse Studio,Medaverse Studio
2559170,"DAY 10,909",2023-08-31,0 - 20000,0,5.99,0,"['English', 'French', 'Spanish - Spain', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese']",True,False,False,1,0,12,0,0,0,"Single-player,Steam Achievements","Adventure,Casual,Indie","['Adventure', 'Casual', 'Arcade']",Green Onion Games,Green Onion Games
1550110,Here Goes Muffin,2023-10-23,0 - 20000,0,3.99,0,['English'],True,True,True,11,0,8,0,0,0,"Single-player,Full controller support","Action,Adventure,Casual,Education","['Puzzle-Platformer', 'Precision Platformer', 'Difficult']",Project610,Project610
2465090,Escape the Dark Tower,2023-10-09,20000 - 50000,0,3.99,0,"['English', 'Italian', 'Spanish - Spain']",True,True,False,22,0,0,0,0,0,Single-player,"Adventure,Indie","['Point & Click', 'Pixel Graphics', 'Escape Room']",pq pixels,pq pixels
2153190,Ghost at Dawn,2023-10-05,0 - 20000,0,29.99,1,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Simplified Chinese', 'Traditional Chinese']",True,False,False,36,3,0,0,0,0,"Single-player,Full controller support","Action,Adventure","['Survival Horror', 'Anime', 'Noir']",Blue and Red Games,Blue and Red Games
1688350,Wastelander,2023-09-05,0 - 20000,0,9.99,0,['English'],True,True,True,16,0,28,0,0,0,Single-player,"Casual,Indie,Strategy,Early Access","['Early Access', 'Turn-Based Strategy', 'Strategy']",Appstronaut Studios,Appstronaut Studios
1562910,MAKOTO WAKAIDO’s Case Files TRILOGY DELUXE,2023-10-18,0 - 20000,0,12.99,0,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']",True,True,False,51,5,24,0,0,0,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Adventure,Casual,Indie","['Casual', 'Side Scroller', 'Choose Your Own Adventure']",Hakababunko,room6
2549570,Mini Cars Puzzle,2023-08-31,0 - 20000,0,59.0,0,['English'],True,False,False,14,3,0,0,0,0,Single-player,Indie,"['Hidden Object', 'Puzzle', 'Indie']",Coolhot Games,Coolhot Games
2485080,Death Elevator,2023-11-15,50000 - 100000,0,7.99,1,"['English', 'Portuguese - Brazil']",True,False,False,12,0,0,0,0,0,"Single-player,Partial Controller Support","Action,Indie","['FPS', 'Arena Shooter', 'Bullet Time']",Fernando Tittz,Fernando Tittz
2295790,Become A Star,2023-09-04,0 - 20000,0,9.99,0,['English'],True,False,False,1,0,0,0,0,0,"Single-player,Tracked Controller Support,VR Only","Action,Indie,Early Access","['Action', 'VR', 'Rhythm']",Lazag Studio,Lazag Studio
2058360,Turf Wars: A Snail Escape,2023-11-30,0 - 20000,0,5.39,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Portuguese - Portugal']",True,False,False,2,0,17,0,0,0,"Single-player,Steam Achievements,Full controller support","Action,Adventure,Indie","['Action Roguelike', 'Top-Down Shooter', 'Twin Stick Shooter']",North Lake Games,North Lake Games
2407400,Molly Medusa: Queen of Spit,2023-09-06,0 - 20000,0,19.99,0,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Swedish']",True,False,False,5,1,0,0,0,0,"Single-player,Full controller support",Adventure,"['Adventure', 'Platformer', 'Puzzle']",Neckbolt,Burning Planet Digital
2558060,Secrets of the Haunted Mansion,2023-09-10,0 - 20000,0,19.99,0,['English'],True,False,False,7,2,0,0,0,0,Single-player,"Action,Adventure,Casual,Indie,Simulation","['Exploration', 'Puzzle', '3D']",WulwArtGames,WulwArtGames
2252570,Football Manager 2024,2023-11-06,200000 - 500000,0,59.99,1,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Dutch', 'Greek', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Swedish', 'Turkish']",True,True,False,4659,671,100,3218,5105,5942,"Single-player,Multi-player,Steam Achievements,Steam Cloud","Simulation,Sports,Strategy","['Simulation', 'Sports', 'Strategy']",Sports Interactive,SEGA
2557880,Chinese Pope Door,2023-09-04,0 - 20000,0,4.99,0,"['English', 'Simplified Chinese', 'Traditional Chinese']",True,True,False,0,1,0,0,0,0,Single-player,"Action,Adventure,Casual,Indie,RPG","['Action Roguelike', 'Tactical RPG', '3D Platformer']",ZHOU MINGRUI,ZHOU MINGRUI
2535880,Laruaville 5,2023-09-15,0 - 20000,0,9.99,0,['English'],True,False,False,0,1,0,0,0,0,Single-player,Casual,"['Casual', 'Match 3', 'Hidden Object']",LGT SIA,LGT SIA
2630620,NIGHT FEAR,2023-11-04,0 - 20000,0,64.99,0,"['English', 'Russian']",True,False,False,12,0,0,0,0,0,Single-player,"Casual,Indie","['Action Roguelike', 'Side Scroller', 'Casual']",Bowfinger,Bowfinger
1898880,The Silent Swan,2023-11-02,0 - 20000,0,14.99,0,"['English', 'Spanish - Spain', 'French', 'Italian', 'German', 'Japanese', 'Korean', 'Portuguese - Portugal', 'Simplified Chinese', 'Basque', 'Catalan', 'Hindi']",True,False,False,35,3,23,0,0,0,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Adventure,Indie","['Indie', 'Singleplayer', 'Dark']",Praenaris,Gammera Nest
2556810,Half Alive,2023-09-05,0 - 20000,0,4.99,0,['English'],True,False,False,22,7,10,0,0,0,"Single-player,Multi-player,Co-op,Online Co-op,LAN Co-op",Action,"['Action', 'Shooter', 'FPS']",Studio Tyro,Studio Tyro
2459100,Pro Strategy Football 2024,2023-09-13,20000 - 50000,0,24.99,0,['English'],True,True,False,29,7,0,0,0,0,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Remote Play Together","Indie,Simulation,Sports,Strategy","['Simulation', 'Football (American)', 'Management']",Kerry Batts,Pro Strategy Games
2382490,Salah Simulator,2023-09-29,0 - 20000,0,1.99,0,['English'],True,False,False,3,0,0,0,0,0,Single-player,Simulation,"['Simulation', 'Education', '3D']",Islamic Simulations,Islamic Simulations
2394880,Combat Zone,2023-10-11,20000 - 50000,0,0.0,0,['Portuguese - Brazil'],True,False,False,1,5,0,0,0,0,"Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op","Action,Indie,Massively Multiplayer,Simulation,Strategy","['FPS', 'Third-Person Shooter', 'Wargame']",Factory Play,Factory Play
2519010,Ekans,2023-10-19,0 - 20000,0,2.99,0,['English'],True,False,False,11,1,0,0,0,0,"Single-player,Full controller support,Steam Leaderboards","Action,Casual,Indie","['Action', 'Casual', 'Pixel Graphics']",5Heads,Asmo
2573350,Vampire's Kiss,2023-10-19,0 - 20000,0,5.99,0,['English'],True,True,True,14,6,46,0,0,0,"Single-player,Steam Achievements,Steam Cloud","Indie,RPG","['RPG', 'Interactive Fiction', 'Text-Based']",Heart's Choice,Heart's Choice
1497440,COCOON,2023-09-29,100000 - 200000,0,24.99,1,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Korean', 'Turkish', 'Polish', 'Dutch', 'Danish']",True,False,False,2349,70,17,2198,0,0,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Indie","['Adventure', 'Puzzle', 'Exploration']",Geometric Interactive,Annapurna Interactive
2636510,King Kitty Saves The Animals,2023-10-28,0 - 20000,0,2.99,0,['English'],True,False,False,8,0,0,0,0,0,"Single-player,Full controller support","Casual,Indie","['Casual', 'Action-Adventure', 'Platformer']",TraxxGames,TraxxGames
2607990,Choice Clash: What Would You Rather?,2023-10-27,0 - 20000,0,1.99,0,"['English', 'French', 'Italian', 'German', 'Japanese', 'Korean', 'Polish', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Ukrainian']",True,False,False,1,1,0,0,0,0,"Single-player,Partial Controller Support,Remote Play Together","Casual,Indie,Simulation","['Casual', 'Simulation', 'Trivia']",Source Byte Sp z o.o.,Source Byte Sp z o.o.
1677310,In Stars And Time,2023-11-20,0 - 20000,0,19.99,1,"['English', 'Japanese']",True,False,False,285,2,43,270,0,0,"Single-player,Steam Achievements,Full controller support,Steam Cloud",RPG,"['RPG', 'Story Rich', 'Party-Based RPG']",insertdisc5,Armor Games Studios
2435470,Fightcore Forge,2023-10-30,0 - 20000,0,4.99,0,['English'],True,False,False,1,0,0,0,0,0,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Remote Play Together","Action,Casual,Indie,Early Access","['Early Access', 'Action', 'Casual']",Snain,Snain
2426250,Halls of Watershot,2023-11-07,0 - 20000,0,11.99,0,['English'],True,True,False,2,0,9,0,0,0,"Single-player,Steam Achievements,Steam Cloud","Action,Adventure,Indie,RPG","['Action RPG', 'Dungeon Crawler', 'Deckbuilding']",Willis Studios,Willis Studios
1877320,The Walking Dead: Betrayal,2023-09-14,20000 - 50000,0,9.99,0,"['English', 'French', 'Italian', 'German', 'Greek', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese', 'Turkish', 'Spanish - Latin America']",True,False,False,157,189,0,107,0,0,"Multi-player,PvP,Online PvP,Co-op,Online Co-op","Casual,Early Access","['Early Access', 'Zombies', 'Social Deduction']",Other Ocean Interactive,"Skybound Games,Other Ocean Group"
1978210,The Grinch: Christmas Adventures,2023-10-13,0 - 20000,0,39.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Danish', 'Dutch', 'Finnish', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Simplified Chinese', 'Swedish', 'Traditional Chinese']",True,False,False,10,8,15,0,0,0,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Partial Controller Support,Remote Play Together","Action,Adventure,Simulation,Sports","['Family Friendly', 'Action', '2D Platformer']",Casual Brothers Ltd.,Outright Games Ltd.
2604240,Wicked Times,2023-10-08,0 - 20000,0,1.99,0,"['English', 'Italian', 'Spanish - Spain']",True,True,False,8,0,15,0,0,0,"Single-player,Steam Achievements,Steam Cloud","Adventure,Casual,RPG,Strategy,Early Access","['Medieval', 'Singleplayer', 'Hack and Slash']","Yotta Yobi,Diamond Tao",Diamond Tao
2549260,DENDAM,2023-08-28,0 - 20000,0,5.0,0,"['English', 'Indonesian']",True,False,False,2,0,0,0,0,0,Single-player,"Action,Indie,Strategy","['Action', 'Strategy', 'Shooter']",PlaykaraSTD,PlaykaraSTD
2083910,Iron Dungeon,2023-10-03,0 - 20000,0,9.99,0,"['English', 'Russian']",True,False,False,4,2,14,0,0,0,"Single-player,Steam Achievements,Full controller support","Action,Indie","['Action Roguelike', 'Side Scroller', ""Shoot 'Em Up""]",R_Games,"Meridian4,R_Games"
2606820,Fear The Void,2023-11-17,0 - 20000,0,8.99,0,['English'],True,False,False,8,0,17,0,0,0,"Single-player,Steam Achievements","Action,Adventure,Indie","['Indie', 'Horror', 'Choose Your Own Adventure']",ExtraCosmic Studios,ExtraCosmic Studios
2272250,Forgive Me Father 2,2023-10-19,0 - 20000,0,19.99,0,"['English', 'Polish']",True,False,False,200,15,12,154,0,0,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Action,Indie,Early Access","['Early Access', 'FPS', 'Action']",Byte Barrel,Fulqrum Publishing
2528520,Jank Cube VR,2023-08-16,0 - 20000,0,2.99,0,['English'],True,False,False,21,4,0,0,0,0,"Single-player,Tracked Controller Support,VR Only","Casual,Indie,Simulation,Early Access","['Casual', 'VR', 'Simulation']",Angy Shiba,ShibaGames LTD
2437660,Astrominer,2023-11-25,0 - 20000,0,6.99,0,['English'],True,True,True,1,0,15,0,0,0,"Single-player,Steam Achievements","Adventure,Casual,Indie","['Adventure', 'Arcade', 'Exploration']",Roy El-Rayes,Roy El-Rayes
2639660,Call fur Help,2023-11-23,0 - 20000,0,3.99,0,"['English', 'Spanish - Latin America', 'Simplified Chinese', 'Portuguese - Brazil', 'Russian']",True,False,False,0,1,7,0,0,0,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Full controller support,Remote Play Together","Action,Casual,Indie,Simulation","['Casual', 'Simulation', 'Cats']",TikiTello,TikiTello
2569680,Charles Haunted Mansion,2023-09-15,0 - 20000,0,0.99,0,['English'],True,False,True,1,0,11,0,0,0,"Single-player,Steam Achievements,Partial Controller Support","Adventure,Casual,Indie","['Horror', 'Adventure', 'Walking Simulator']",Anamik Majumdar,Anamik Majumdar
849100,Alaskan Road Truckers,2023-10-18,50000 - 100000,0,21.99,1,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Turkish']",True,False,False,1416,658,30,1752,177,246,"Single-player,Steam Achievements,Partial Controller Support","Action,Adventure,Casual,Indie,Racing,Simulation","['Automobile Sim', 'Driving', 'Open World']",Road Studio S.A.,"Green Man Gaming Publishing,Movie Games S.A."
2522190,The Night Watch : Ranger Survival,2023-08-14,0 - 20000,0,0.99,0,['English'],True,False,False,1,0,21,0,0,0,"Single-player,Steam Achievements","Action,Casual,Indie","['Action', 'Action Roguelike', 'Rogue-like']",MovingMonk,MovingMonk
1757580,Open Wheel Manager 2,2023-10-25,0 - 20000,0,19.99,0,"['English', 'Russian']",True,False,False,31,6,0,0,0,0,Single-player,"Racing,Simulation,Sports,Strategy,Early Access","['Racing', 'Management', 'Sports']",Paprikash Games,MicroProse Software
1709870,Spirited Thief,2023-09-19,0 - 20000,0,14.99,0,"['English', 'French', 'German', 'Simplified Chinese']",True,False,True,47,1,51,0,0,0,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Adventure,RPG,Strategy","['Stealth', 'Turn-Based Strategy', 'Strategy']",Koi Snowman Games,Ishtar Games
2545920,Matriarchy Attack,2023-08-09,0 - 20000,0,2.99,0,['English'],True,False,False,1,0,2,0,0,0,Single-player,"Action,Adventure,Indie","['Action', 'Adventure', '2D Fighter']","Zios, Ares World Entertainment",Ares World Entertainment
1777990,Ortharion : The Last Battle,2023-09-18,0 - 20000,0,19.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Korean', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian']",True,False,False,28,9,80,0,0,0,"Single-player,Steam Achievements,Steam Leaderboards","Action,Adventure,Indie,RPG,Early Access","['RPG', 'Action', 'Adventure']",Ortharion project,Ortharion project
